Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1134 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1135 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1136 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1137 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1138 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1139 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1140 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1141 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1142 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1143 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1144 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1145 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1146 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1147 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1148 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1149 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1150 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1151 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1152 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1153 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1154 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1155 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1156 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1157 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1158 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1159 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1160 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1161 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1162 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1163 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1164 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1165 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1166 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1167 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1168 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1169 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1170 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1171 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1172 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1173 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1174 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1175 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1176 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1177 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1178 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1179 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1180 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1181 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1182 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1183 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1184 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1185 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1186 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1187 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1188 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1189 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1190 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1191 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1192 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1193 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1194 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1195 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1196 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1197 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1198 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1199 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1200 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1201 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1202 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1203 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1204 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1205 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1206 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1207 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1208 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1209 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1210 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1211 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1212 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1213 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1214 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1215 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1216 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1217 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1218 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1219 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1220 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1221 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1222 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1223 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1224 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1225 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1226 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1227 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1228 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1229 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1230 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1231 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1232 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1233 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1234 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1235 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1236 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1237 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1238 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1239 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1240 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1241 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1242 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1243 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1244 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1245 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1246 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1247 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1248 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1249 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1250 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1251 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1252 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1253 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1254 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1255 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1256 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1257 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1258 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1259 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1260 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1261 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1262 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1263 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1264 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1265 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1266 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1267 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1268 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1269 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1270 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1271 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1272 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1273 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1274 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1275 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1276 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1277 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1278 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1279 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1280 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1281 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1282 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1283 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1284 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1285 :,
Number of Nodes,3
Length  2 ,4
Length  3 ,2
Average Degree of Seperation,2.333333333
Community  1286 :,
